FirstFound,LastPresent,LastChecked,Fate,Freq,Init,NestAge,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,Nest
5,8,8,0,1,136,17,2014,Kig,40,55,8,9,LB020
22,27,27,0,1,155,-2,2014,Kig,40,55,8,9,LB040
1,41,41,0,1,150,3,2014,Kig,40,55,8,9,NG003
1,16,16,0,1,144,9,2014,Kig,40,55,8,9,NG004
3,10,10,0,1,138,15,2014,Kig,40,55,8,9,NG011
3,5,5,0,1,133,20,2014,Kig,40,55,8,9,NG019
4,13,13,0,1,141,12,2014,Kig,40,55,8,9,NG020
4,18,18,0,1,146,7,2014,Kig,40,55,8,9,NG022
4,13,13,0,1,141,12,2014,Kig,40,55,8,9,NG024
4,23,23,0,1,151,2,2014,Kig,40,55,8,9,NG028
4,27,27,0,1,155,-2,2014,Kig,40,55,8,9,NG029
5,12,12,0,1,140,13,2014,Kig,40,55,8,9,NG031
5,18,18,0,1,146,7,2014,Kig,40,55,8,9,NG032
5,8,8,0,1,136,17,2014,Kig,40,55,8,9,NG033
6,27,27,0,1,155,-2,2014,Kig,40,55,8,9,NG034
7,9,9,0,1,137,16,2014,Kig,40,55,8,9,NG036
7,8,8,0,1,136,17,2014,Kig,40,55,8,9,NG037
7,12,12,0,1,140,13,2014,Kig,40,55,8,9,NG038
9,10,10,0,1,138,15,2014,Kig,40,55,8,9,NG040
12,16,16,0,1,143,10,2014,Kig,40,55,8,9,NG043
12,13,13,0,1,141,12,2014,Kig,40,55,8,9,NG044
1,1,20,1,1,150,3,2014,Kig,40,55,8,9,BG002
13,18,20,1,1,148,5,2014,Kig,40,55,8,9,CM027
13,18,20,1,1,148,5,2014,Kig,40,55,8,9,CM034
1,1,15,1,1,146,7,2014,Kig,40,55,8,9,EW001
12,12,20,1,1,155,-2,2014,Kig,40,55,8,9,JB028
13,15,16,1,1,144,9,2014,Kig,40,55,8,9,JB031
3,3,18,1,1,148,5,2014,Kig,40,55,8,9,LB009
5,13,16,1,1,138,15,2014,Kig,40,55,8,9,LB026
13,24,28,1,1,158,-5,2014,Kig,40,55,8,9,LB037
15,24,29,1,1,166,-13,2014,Kig,40,55,8,9,LB039
1,1,16,1,1,144,9,2014,Kig,40,55,8,9,NG001
1,1,16,1,1,150,3,2014,Kig,40,55,8,9,NG006
3,19,22,1,1,150,3,2014,Kig,40,55,8,9,NG018
4,4,16,1,1,151,2,2014,Kig,40,55,8,9,NG027
12,17,17,0,1,143,10,2014,Kig,40,55,8,9,EW031
12,30,30,0,1,151,2,2014,Kig,40,55,8,9,JB029
3,12,12,0,1,145,8,2015,Kig,15,94,7,4,C08
3,6,6,0,1,134,19,2015,Kig,15,94,7,4,C09
3,6,6,0,1,134,19,2015,Kig,15,94,7,4,C10
3,24,24,0,1,155,-2,2015,Kig,15,94,7,4,C11
5,15,15,0,1,144,9,2015,Kig,15,94,7,4,C14
12,16,16,0,1,144,9,2015,Kig,15,94,7,4,C30
12,15,15,0,1,143,10,2015,Kig,15,94,7,4,C32
15,16,16,0,1,144,9,2015,Kig,15,94,7,4,C35
2,8,8,0,1,134,19,2015,Kig,15,94,7,4,I02
2,17,17,0,1,145,8,2015,Kig,15,94,7,4,I03
5,11,11,0,1,139,14,2015,Kig,15,94,7,4,I11
6,21,21,0,1,149,4,2015,Kig,15,94,7,4,I19
8,11,11,0,1,139,14,2015,Kig,15,94,7,4,I21
12,15,15,0,1,143,10,2015,Kig,15,94,7,4,I34
4,19,19,0,1,147,6,2015,Kig,15,94,7,4,M13
6,13,13,0,1,141,12,2015,Kig,15,94,7,4,M20
15,26,26,0,1,153,0,2015,Kig,15,94,7,4,M40
16,21,24,1,1,166,-13,2015,Kig,15,94,7,4,C16
6,6,19,1,1,157,-4,2015,Kig,15,94,7,4,C17
6,6,18,1,1,152,1,2015,Kig,15,94,7,4,C18
16,16,18,1,1,159,-6,2015,Kig,15,94,7,4,C20
6,6,19,1,1,157,-4,2015,Kig,15,94,7,4,C22
7,7,11,1,1,140,13,2015,Kig,15,94,7,4,C23
7,7,11,1,1,156,-3,2015,Kig,15,94,7,4,C24
8,8,17,1,1,155,-2,2015,Kig,15,94,7,4,C25
8,8,17,1,1,159,-6,2015,Kig,15,94,7,4,C26
9,9,18,1,1,155,-2,2015,Kig,15,94,7,4,C27
9,9,16,1,1,144,9,2015,Kig,15,94,7,4,C28
10,10,24,1,1,161,-8,2015,Kig,15,94,7,4,C29
1,7,11,1,1,141,12,2015,Kig,15,94,7,4,I01
3,14,17,1,1,145,8,2015,Kig,15,94,7,4,I04
3,3,17,1,1,154,-1,2015,Kig,15,94,7,4,I05
5,24,25,1,1,156,-3,2015,Kig,15,94,7,4,I09
5,10,12,1,1,140,13,2015,Kig,15,94,7,4,I10
5,21,23,1,1,156,-3,2015,Kig,15,94,7,4,I12
5,15,20,1,1,148,5,2015,Kig,15,94,7,4,I13
6,6,22,1,1,157,-4,2015,Kig,15,94,7,4,I15
11,15,24,1,1,154,-1,2015,Kig,15,94,7,4,I26
11,11,14,1,1,142,11,2015,Kig,15,94,7,4,I28
12,12,22,1,1,155,-2,2015,Kig,15,94,7,4,I29
12,15,18,1,1,146,7,2015,Kig,15,94,7,4,I33
17,20,22,1,1,152,1,2015,Kig,15,94,7,4,I35
17,17,19,1,1,147,6,2015,Kig,15,94,7,4,I36
21,24,27,1,1,172,-19,2015,Kig,15,94,7,4,K01
1,1,18,1,1,152,1,2015,Kig,15,94,7,4,M01
1,1,19,1,1,152,1,2015,Kig,15,94,7,4,M02
2,2,19,1,1,153,0,2015,Kig,15,94,7,4,M04
2,2,16,1,1,145,8,2015,Kig,15,94,7,4,M05
3,3,14,1,1,146,7,2015,Kig,15,94,7,4,M08
4,4,17,1,1,155,-2,2015,Kig,15,94,7,4,M11
4,4,18,1,1,152,1,2015,Kig,15,94,7,4,M12
4,4,18,1,1,155,-2,2015,Kig,15,94,7,4,M14
4,18,22,1,1,151,2,2015,Kig,15,94,7,4,M15
6,15,17,1,1,153,0,2015,Kig,15,94,7,4,M16
6,12,14,1,1,142,11,2015,Kig,15,94,7,4,M18
7,11,16,1,1,146,7,2015,Kig,15,94,7,4,M21
7,7,11,1,1,150,3,2015,Kig,15,94,7,4,M23
8,11,14,1,1,142,11,2015,Kig,15,94,7,4,M27
8,8,11,1,1,151,2,2015,Kig,15,94,7,4,M29
8,8,12,1,1,140,13,2015,Kig,15,94,7,4,M31
10,10,17,1,1,148,5,2015,Kig,15,94,7,4,M32
15,21,24,1,1,160,-7,2015,Kig,15,94,7,4,M38
5,24,24,0,1,156,-3,2015,Kig,15,94,7,4,C12
19,24,24,0,1,170,-17,2015,Kig,15,94,7,4,C38
11,25,25,0,1,154,-1,2015,Kig,15,94,7,4,I27
17,25,25,0,1,148,5,2015,Kig,15,94,7,4,I37
12,24,24,0,1,147,6,2015,Kig,15,94,7,4,M36
15,24,24,0,1,157,-4,2015,Kig,15,94,7,4,M39
20,28,28,0,1,170,-1,2010,Utq,67,44,29,0,10-BJH003
26,29,29,0,1,172,-3,2010,Utq,67,44,29,0,10-BJH011
19,30,30,0,1,174,-5,2010,Utq,67,44,29,0,10-DES024
27,29,29,0,1,173,-4,2010,Utq,67,44,29,0,10-DES027
14,34,34,0,1,175,-6,2010,Utq,67,44,29,0,10-KEO018
1,27,27,0,1,171,-2,2010,Utq,67,44,29,0,10-PLB001
6,27,27,0,1,169,0,2010,Utq,67,44,29,0,10-SMN005
6,27,27,0,1,173,-4,2010,Utq,67,44,29,0,10-SMN006
19,29,30,1,1,174,-5,2010,Utq,67,44,29,0,10-KEO020
1,10,15,1,1,167,2,2010,Utq,67,44,29,0,10-KJB003
8,8,15,1,1,172,-3,2010,Utq,67,44,29,0,10-KJB012
20,20,22,1,1,167,2,2010,Utq,67,44,29,0,10-KJB014
1,1,10,1,1,167,2,2010,Utq,67,44,29,0,10-LLS003
8,8,15,1,1,174,-5,2010,Utq,67,44,29,0,10-LLS013
16,16,21,1,1,184,-15,2010,Utq,67,44,29,0,10-NRD021
24,30,30,0,1,168,-5,2011,Utq,52,60,21,3,11-AJS019
24,34,34,0,1,169,-6,2011,Utq,52,60,21,3,11-AJS022
24,27,27,0,1,166,-3,2011,Utq,52,60,21,3,11-AJS025
28,31,31,0,1,168,-5,2011,Utq,52,60,21,3,11-AJS031
31,37,37,0,1,175,-12,2011,Utq,52,60,21,3,11-DES023
14,29,29,0,1,166,-3,2011,Utq,52,60,21,3,11-KER017
31,38,38,0,1,176,-13,2011,Utq,52,60,21,3,11-MCZ027
2,28,28,0,1,163,0,2011,Utq,52,60,21,3,11-NCS003
10,33,33,0,1,171,-8,2011,Utq,52,60,21,3,11-NRD013
24,29,29,0,1,165,-2,2011,Utq,52,60,21,3,11-NRD027
24,29,29,0,1,166,-3,2011,Utq,52,60,21,3,11-NRD030
22,28,28,0,1,166,-3,2011,Utq,52,60,21,3,11-SBF008
1,1,9,1,1,162,1,2011,Utq,52,60,21,3,11-CAA002
19,19,35,1,1,177,-14,2011,Utq,52,60,21,3,11-JMC013
19,19,35,1,1,181,-18,2011,Utq,52,60,21,3,11-JTN008
9,30,32,1,1,170,-7,2011,Utq,52,60,21,3,11-MJM012
18,27,27,0,1,166,0,2012,Utq,54,46,24,0,12-EKW012
1,27,27,0,1,165,1,2012,Utq,54,46,24,0,12-JJN009
4,27,27,0,1,167,-1,2012,Utq,54,46,24,0,12-KEO001
18,31,31,0,1,170,-4,2012,Utq,54,46,24,0,12-MCZ048
6,28,28,0,1,168,-3,2012,Utq,54,46,24,0,12-MLS014
6,28,28,0,1,169,-3,2012,Utq,54,46,24,0,12-MLS015
25,35,35,0,1,175,-9,2012,Utq,54,46,24,0,12-MLS025
20,34,34,0,1,175,-9,2012,Utq,54,46,24,0,12-MTW053
3,27,27,0,1,167,-1,2012,Utq,54,46,24,0,12-RRG007
7,7,10,1,1,171,-5,2012,Utq,54,46,24,0,12-JJN016
7,15,23,1,1,171,-5,2012,Utq,54,46,24,0,12-MCZ026
18,18,25,1,1,166,0,2012,Utq,54,46,24,0,12-MTW044
20,22,25,1,1,168,-2,2012,Utq,54,46,24,0,12-MTW055
6,6,14,1,1,164,2,2012,Utq,54,46,24,0,12-SAM010
6,22,25,1,1,170,-4,2012,Utq,54,46,24,0,12-VC009
8,32,32,0,1,166,-3,2013,Utq,63,46,22,0,13-ACL017
17,31,31,0,1,169,-6,2013,Utq,63,46,22,0,13-ACL019
17,26,26,0,1,164,-1,2013,Utq,63,46,22,0,13-CRG028
15,29,29,0,1,167,-4,2013,Utq,63,46,22,0,13-FOX004
7,28,28,0,1,166,-3,2013,Utq,63,46,22,0,13-MWM023
9,28,28,0,1,166,-3,2013,Utq,63,46,22,0,13-MWM035
31,33,33,0,1,171,-8,2013,Utq,63,46,22,0,13-SKM030
18,18,25,1,1,163,0,2013,Utq,63,46,22,0,13-ACL022
8,8,15,1,1,169,-6,2013,Utq,63,46,22,0,13-BES005
13,26,31,1,1,175,-12,2013,Utq,63,46,22,0,13-DEG030
1,8,15,1,1,163,0,2013,Utq,63,46,22,0,13-DES005
17,17,26,1,1,166,-3,2013,Utq,63,46,22,0,13-KAD026
9,9,17,1,1,171,-8,2013,Utq,63,46,22,0,13-MWM034
7,17,26,1,1,168,-5,2013,Utq,63,46,22,0,13-SKM022
8,8,15,1,1,166,-3,2013,Utq,63,46,22,0,13-SPT015
9,29,29,0,1,170,-1,2014,Utq,40,55,8,9,14-DPJ033
8,28,28,0,1,172,-3,2014,Utq,40,55,8,9,14-EEU029
9,26,26,0,1,168,1,2014,Utq,40,55,8,9,14-EEU031
10,26,26,0,1,170,-1,2014,Utq,40,55,8,9,14-LRK058
12,26,26,0,1,170,-1,2014,Utq,40,55,8,9,14-LRK059
5,25,25,0,1,168,1,2014,Utq,40,55,8,9,14-MTW053
14,26,26,0,1,172,-3,2014,Utq,40,55,8,9,14-MTW093
14,25,25,0,1,170,-1,2014,Utq,40,55,8,9,14-MTW095
15,26,26,0,1,169,0,2014,Utq,40,55,8,9,14-MTW096
17,26,26,0,1,168,1,2014,Utq,40,55,8,9,14-MTW103
2,25,25,0,1,170,-1,2014,Utq,40,55,8,9,14-MWM015
14,28,28,0,1,172,-3,2014,Utq,40,55,8,9,14-MWM055
14,18,23,1,1,172,-3,2014,Utq,40,55,8,9,14-EEU035
16,16,23,1,1,168,1,2014,Utq,40,55,8,9,14-EEU037
1,16,25,1,1,170,-1,2014,Utq,40,55,8,9,14-FOX002
3,3,10,1,1,170,-1,2014,Utq,40,55,8,9,14-SMH015
4,22,22,0,1,169,-2,2015,Utq,15,94,7,4,15-ERY012
14,18,18,0,1,163,4,2015,Utq,15,94,7,4,15-ERY021
14,18,18,0,1,160,7,2015,Utq,15,94,7,4,15-HCC013
2,16,16,0,1,158,9,2015,Utq,15,94,7,4,15-MCM015
14,15,15,0,1,157,10,2015,Utq,15,94,7,4,15-MCM045
1,8,8,0,1,150,17,2015,Utq,15,94,7,4,15-NRG003
13,17,17,0,1,159,8,2015,Utq,15,94,7,4,15-NRG019
1,18,18,0,1,160,7,2015,Utq,15,94,7,4,15-QMB003
9,28,28,0,1,171,-4,2015,Utq,15,94,7,4,15-SEY026
12,25,25,0,1,168,-1,2015,Utq,15,94,7,4,15-SEY027
1,15,15,0,1,157,10,2015,Utq,15,94,7,4,15-SOT005
5,24,24,0,1,167,0,2015,Utq,15,94,7,4,15-SOT010
4,4,11,1,1,166,1,2015,Utq,15,94,7,4,15-ERY015
15,26,28,1,1,170,-3,2015,Utq,15,94,7,4,15-NRG022
17,24,24,0,1,158,4,2016,Utq,14,79,5,12,16-DCB034
30,31,31,0,1,168,-6,2016,Utq,14,79,5,12,16-M_N006
17,24,24,0,1,161,1,2016,Utq,14,79,5,12,16-MAP027
18,37,37,0,1,174,-12,2016,Utq,14,79,5,12,16-MAP028
13,20,20,0,1,157,5,2016,Utq,14,79,5,12,16-SEY038
15,32,32,0,1,169,-7,2016,Utq,14,79,5,12,16-SEY045
16,23,23,0,1,160,2,2016,Utq,14,79,5,12,16-SEY047
7,31,31,0,1,164,-2,2016,Utq,14,79,5,12,16-SIA026
4,4,8,1,1,158,4,2016,Utq,14,79,5,12,16-ARB005
9,15,17,1,1,160,2,2016,Utq,14,79,5,12,16-DCB025
15,15,26,1,1,172,-10,2016,Utq,14,79,5,12,16-DCB030
6,23,27,1,1,166,-4,2016,Utq,14,79,5,12,16-DLC007
1,8,16,1,1,159,3,2016,Utq,14,79,5,12,16-FOX001
9,26,27,1,1,166,-4,2016,Utq,14,79,5,12,16-MAP022
15,15,17,1,1,156,6,2016,Utq,14,79,5,12,16-MAP026
9,15,26,1,1,169,-7,2016,Utq,14,79,5,12,16-SEY029
9,15,17,1,1,163,-1,2016,Utq,14,79,5,12,16-SEY036
16,17,20,1,1,157,5,2016,Utq,14,79,5,12,16-SEY046
8,30,30,0,1,177,-6,2017,Utq,29,95,2,9,17-BAY013
19,32,32,0,1,179,-8,2017,Utq,29,95,2,9,17-CRD044
1,26,26,0,1,172,-1,2017,Utq,29,95,2,9,17-JGN001
29,30,30,0,1,176,-5,2017,Utq,29,95,2,9,17-NJM050
18,33,33,0,1,179,-8,2017,Utq,29,95,2,9,17-NRG043
11,23,29,1,1,177,-6,2017,Utq,29,95,2,9,17-AES033
12,12,23,1,1,172,-1,2017,Utq,29,95,2,9,17-BAY024
21,22,25,1,1,172,-1,2017,Utq,29,95,2,9,17-MWM058
12,26,26,0,1,181,-2,2018,Utq,0,139,0,30,18-CRD033
23,24,24,0,1,178,1,2018,Utq,0,139,0,30,18-CRD042
15,26,26,0,1,179,0,2018,Utq,0,139,0,30,18-KLL036
10,23,23,0,1,179,0,2018,Utq,0,139,0,30,18-MWM037
10,28,28,0,1,182,-3,2018,Utq,0,139,0,30,18-MWM047
16,31,31,0,1,185,-6,2018,Utq,0,139,0,30,18-MWM067
16,26,26,0,1,187,-8,2018,Utq,0,139,0,30,18-MWM070
23,25,25,0,1,179,0,2018,Utq,0,139,0,30,18-NRG039
10,26,26,0,1,181,-2,2018,Utq,0,139,0,30,18-SPP038
14,29,29,0,1,179,0,2018,Utq,0,139,0,30,18-SPP057
23,25,25,0,1,179,0,2018,Utq,0,139,0,30,18-SPP066
3,12,28,1,1,180,-1,2018,Utq,0,139,0,30,18-EFA007
10,10,16,1,1,184,-5,2018,Utq,0,139,0,30,18-MWM044
11,25,27,1,1,181,-2,2018,Utq,0,139,0,30,18-MWM059
1,1,8,1,1,179,0,2018,Utq,0,139,0,30,18-SPP004
