"","Nest","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","AgeDay1","Year","Site","Win_Hi","Win_Lo","Spr_Hi","Spr_Lo","wxt","sxt","wxw","sxw","fox"
"278","EFS041",17,17,27,1,1,149,-14,1996,"kig",55,53,5,2,6,2,8,3,0.45
"279","EFS069",24,24,33,1,1,145,-10,1996,"kig",55,53,5,2,6,2,8,3,0.45
"280","TLM010",8,8,18,1,1,140,-5,1996,"kig",55,53,5,2,6,2,8,3,0.45
"281","TLM019",10,32,35,1,1,142,-7,1996,"kig",55,53,5,2,6,2,8,3,0.45
"282","TLM026",11,11,21,1,1,143,-8,1996,"kig",55,53,5,2,6,2,8,3,0.45
"283","TLM027",11,21,30,1,1,143,-8,1996,"kig",55,53,5,2,6,2,8,3,0.45
"284","TLM029",11,11,21,1,1,143,-8,1996,"kig",55,53,5,2,6,2,8,3,0.45
"285","TLM055",16,16,26,1,1,139,-4,1996,"kig",55,53,5,2,6,2,8,3,0.45
"286","TLM057",17,30,33,1,1,143,-8,1996,"kig",55,53,5,2,6,2,8,3,0.45
"287","TLM102",26,35,37,1,1,145,-10,1996,"kig",55,53,5,2,6,2,8,3,0.45
"288","TLM074",19,39,39,0,1,148,-13,1996,"kig",55,53,5,2,6,2,8,3,0.45
"289","TLM115",46,49,49,0,1,159,-24,1996,"kig",55,53,5,2,6,2,8,3,0.45
"290","EFS001",1,31,31,0,1,135,5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"291","EFS004",1,21,21,0,1,135,5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"292","EFS013",3,23,23,0,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"293","EFS018",4,21,21,0,1,135,5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"294","EFS022",5,27,27,0,1,136,4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"295","EFS025",6,21,21,0,1,134,6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"296","EFS026",6,29,29,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"297","EFS028",6,24,24,0,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"298","EFS029",8,30,30,0,1,145,-5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"299","EFS030",8,30,30,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"300","EFS032",8,26,26,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"301","EFS033",9,25,25,0,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"302","EFS034",10,26,26,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"303","EFS035",10,30,30,0,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"304","EFS037",10,34,34,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"305","EFS038",10,33,33,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"306","EFS042",11,30,30,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"307","EFS048",14,36,36,0,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"308","EFS050",14,34,34,0,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"309","EFS052",15,25,25,0,1,136,4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"310","EFS056",18,35,35,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"311","EFS061",27,36,36,0,1,151,-11,1997,"kig",39,64,13,1,5,1,6,0,0.35
"312","GJH004",1,23,23,0,1,135,5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"313","GJH015",4,27,27,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"314","GJH016",4,21,21,0,1,135,5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"315","GJH022",5,22,22,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"316","GJH026",6,26,26,0,1,134,6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"317","GJH027",6,22,22,0,1,134,6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"318","GJH028",8,32,32,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"319","GJH029",8,22,22,0,1,136,4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"320","GJH030",8,30,30,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"321","GJH031",8,21,21,0,1,136,4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"322","GJH034",10,27,27,0,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"323","GJH035",10,30,30,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"324","GJH037",10,34,34,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"325","GJH040",11,27,27,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"326","GJH043",11,27,27,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"327","GJH047",12,31,31,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"328","GJH048",12,33,33,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"329","GJH049",14,29,29,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"330","GJH051",14,23,23,0,1,132,8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"331","GJH052",15,33,33,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"332","GJH053",15,34,34,0,1,149,-9,1997,"kig",39,64,13,1,5,1,6,0,0.35
"333","GJH054",16,31,31,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"334","GJH057",17,39,39,0,1,151,-11,1997,"kig",39,64,13,1,5,1,6,0,0.35
"335","GJH058",18,35,35,0,1,149,-9,1997,"kig",39,64,13,1,5,1,6,0,0.35
"336","GJH062",19,40,40,0,1,153,-13,1997,"kig",39,64,13,1,5,1,6,0,0.35
"337","MMB003",2,24,24,0,1,136,4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"338","MMB011",7,23,23,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"339","MMB013",9,32,32,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"340","MMB015",9,23,23,0,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"341","MMB016",10,32,32,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"342","MMB018",11,27,27,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"343","MMB019",11,28,28,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"344","MMB020",11,28,28,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"345","MMB021",12,31,31,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"346","MMB023",12,27,27,0,1,140,0,1997,"kig",39,64,13,1,5,1,6,0,0.35
"347","MMB024",12,28,28,0,1,140,0,1997,"kig",39,64,13,1,5,1,6,0,0.35
"348","MMB027",13,31,31,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"349","MMB029",16,39,39,0,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"350","MMB030",17,34,34,0,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"351","MMB031",17,34,34,0,1,151,-11,1997,"kig",39,64,13,1,5,1,6,0,0.35
"352","MMB032",17,33,33,0,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"353","MMB040",23,37,37,0,1,151,-11,1997,"kig",39,64,13,1,5,1,6,0,0.35
"354","MMB042",33,49,49,0,1,164,-24,1997,"kig",39,64,13,1,5,1,6,0,0.35
"355","TLM002",1,24,24,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"356","TLM003",1,25,25,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"357","TLM009",3,24,24,0,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"358","TLM017",4,30,30,0,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"359","TLM020",5,26,26,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"360","TLM021",5,22,22,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"361","TLM022",5,35,35,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"362","TLM023",5,25,25,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"363","TLM029",5,28,28,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"364","TLM030",7,23,23,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"365","TLM035",7,23,23,0,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"366","TLM037",8,27,27,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"367","TLM038",8,25,25,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"368","TLM039",8,24,24,0,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"369","TLM040",8,31,31,0,1,145,-5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"370","TLM049",10,31,31,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"371","TLM050",10,27,27,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"372","TLM054",10,32,32,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"373","TLM056",11,20,20,0,1,132,8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"374","TLM057",11,33,33,0,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"375","TLM058",11,33,33,0,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"376","TLM059",11,27,27,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"377","TLM060",11,31,31,0,1,145,-5,1997,"kig",39,64,13,1,5,1,6,0,0.35
"378","TLM062",11,33,33,0,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"379","TLM063",11,27,27,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"380","TLM064",12,22,22,0,1,133,7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"381","TLM065",12,30,30,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"382","TLM066",12,29,29,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"383","TLM067",12,29,29,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"384","TLM068",12,29,29,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"385","TLM069",12,27,27,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"386","TLM073",13,21,21,0,1,134,6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"387","TLM074",13,34,34,0,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"388","TLM076",13,30,30,0,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"389","TLM078",13,30,30,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"390","TLM079",13,30,30,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"391","TLM080",13,34,34,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"392","TLM082",13,28,28,0,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"393","TLM083",15,35,35,0,1,149,-9,1997,"kig",39,64,13,1,5,1,6,0,0.35
"394","TLM084",15,36,36,0,1,149,-9,1997,"kig",39,64,13,1,5,1,6,0,0.35
"395","TLM086",15,33,33,0,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"396","TLM088",15,32,32,0,1,149,-9,1997,"kig",39,64,13,1,5,1,6,0,0.35
"397","TLM089",16,36,36,0,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"398","TLM090",16,39,39,0,1,153,-13,1997,"kig",39,64,13,1,5,1,6,0,0.35
"399","TLM093",18,39,39,0,1,155,-15,1997,"kig",39,64,13,1,5,1,6,0,0.35
"400","TLM094",18,28,28,0,1,139,1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"401","TLM101",29,44,44,0,1,160,-20,1997,"kig",39,64,13,1,5,1,6,0,0.35
"402","TLM104",41,47,47,0,1,162,-22,1997,"kig",39,64,13,1,5,1,6,0,0.35
"403","WSK001",20,39,39,0,1,154,-14,1997,"kig",39,64,13,1,5,1,6,0,0.35
"404","EFS045",12,30,30,0,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"405","EFS003",1,1,8,1,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"406","EFS020",4,18,24,1,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"407","EFS023",6,33,36,1,1,143,-3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"408","EFS036",10,10,17,1,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"409","EFS044",12,30,32,1,1,146,-6,1997,"kig",39,64,13,1,5,1,6,0,0.35
"410","EFS049",14,26,31,1,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"411","EFS057",18,25,32,1,1,155,-15,1997,"kig",39,64,13,1,5,1,6,0,0.35
"412","EFS058",18,18,25,1,1,152,-12,1997,"kig",39,64,13,1,5,1,6,0,0.35
"413","GJH025",6,23,25,1,1,137,3,1997,"kig",39,64,13,1,5,1,6,0,0.35
"414","GJH042",11,25,31,1,1,142,-2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"415","GJH050",14,28,33,1,1,148,-8,1997,"kig",39,64,13,1,5,1,6,0,0.35
"416","GJH064",29,38,41,1,1,160,-20,1997,"kig",39,64,13,1,5,1,6,0,0.35
"417","MMB039",19,19,26,1,1,153,-13,1997,"kig",39,64,13,1,5,1,6,0,0.35
"418","TLM016",4,20,25,1,1,138,2,1997,"kig",39,64,13,1,5,1,6,0,0.35
"419","TLM018",4,18,23,1,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"420","TLM032",7,25,28,1,1,141,-1,1997,"kig",39,64,13,1,5,1,6,0,0.35
"421","TLM048",10,24,27,1,1,140,0,1997,"kig",39,64,13,1,5,1,6,0,0.35
"422","TLM055",10,10,17,1,1,144,-4,1997,"kig",39,64,13,1,5,1,6,0,0.35
"423","TLM085",15,36,37,1,1,152,-12,1997,"kig",39,64,13,1,5,1,6,0,0.35
"424","TLM091",17,17,24,1,1,151,-11,1997,"kig",39,64,13,1,5,1,6,0,0.35
"425","TLM095",19,33,36,1,1,150,-10,1997,"kig",39,64,13,1,5,1,6,0,0.35
"426","TLM100",27,44,47,1,1,158,-18,1997,"kig",39,64,13,1,5,1,6,0,0.35
"427","TLM070",13,41,41,0,1,147,-7,1997,"kig",39,64,13,1,5,1,6,0,0.35
"428","DAM001",27,40,40,0,1,164,-15,1998,"kig",63,48,11,0,9,0,4,2,0.34
"429","DAM002",28,32,32,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"430","ECH001",21,36,36,0,1,161,-12,1998,"kig",63,48,11,0,9,0,4,2,0.34
"431","GJH001",21,33,33,0,1,148,1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"432","GJH002",19,32,32,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"433","GJH003",21,32,32,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"434","GJH007",21,31,31,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"435","KLW002",1,26,26,0,1,144,5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"436","KLW007",6,28,28,0,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"437","KLW012",8,29,29,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"438","KLW013",8,29,29,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"439","KLW014",8,29,29,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"440","KLW017",9,27,27,0,1,146,3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"441","KLW018",10,33,33,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"442","KLW026",11,32,32,0,1,148,1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"443","KLW028",11,33,33,0,1,157,-8,1998,"kig",63,48,11,0,9,0,4,2,0.34
"444","KLW030",12,25,25,0,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"445","KLW032",13,31,31,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"446","KLW033",13,33,33,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"447","KLW034",13,26,26,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"448","KLW035",13,29,29,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"449","KLW037",14,27,27,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"450","KLW039",14,33,33,0,1,157,-8,1998,"kig",63,48,11,0,9,0,4,2,0.34
"451","KLW042",16,23,23,0,1,143,6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"452","KLW043",16,30,30,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"453","KLW045",18,21,21,0,1,145,4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"454","KLW052",28,35,35,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"455","RMA001",23,37,37,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"456","TLM015",1,24,24,0,1,147,2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"457","TLM020",2,24,24,0,1,148,1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"458","TLM026",4,26,26,0,1,147,2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"459","TLM027",4,17,17,0,1,144,5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"460","TLM030",4,26,26,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"461","TLM033",4,25,25,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"462","TLM034",5,25,25,0,1,148,1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"463","TLM040",6,28,28,0,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"464","TLM042",6,29,29,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"465","TLM043",6,28,28,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"466","TLM045",8,29,29,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"467","TLM046",8,29,29,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"468","TLM056",9,32,32,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"469","TLM059",9,28,28,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"470","TLM060",9,33,33,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"471","TLM061",9,30,30,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"472","TLM067",10,34,34,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"473","TLM068",10,26,26,0,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"474","TLM070",10,29,29,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"475","TLM073",10,24,24,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"476","TLM074",11,27,27,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"477","TLM077",11,36,36,0,1,157,-8,1998,"kig",63,48,11,0,9,0,4,2,0.34
"478","TLM079",11,24,24,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"479","TLM080",11,24,24,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"480","TLM082",12,31,31,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"481","TLM083",12,27,27,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"482","TLM086",12,26,26,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"483","TLM089",12,28,28,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"484","TLM097",13,31,31,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"485","TLM098",13,34,34,0,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"486","TLM100",13,25,25,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"487","TLM102",13,31,31,0,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"488","TLM103",13,30,30,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"489","TLM104",13,33,33,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"490","TLM105",13,26,26,0,1,150,-1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"491","TLM106",13,28,28,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"492","TLM107",13,33,33,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"493","TLM109",13,32,32,0,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"494","TLM113",14,34,34,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"495","TLM117",14,31,31,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"496","TLM118",14,35,35,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"497","TLM123",14,28,28,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"498","TLM124",15,28,28,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"499","TLM126",15,28,28,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"500","TLM128",16,32,32,0,1,155,-6,1998,"kig",63,48,11,0,9,0,4,2,0.34
"501","TLM135",16,30,30,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"502","TLM136",16,30,30,0,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"503","TLM140",17,28,28,0,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"504","TLM141",17,39,39,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"505","TLM142",17,35,35,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"506","TLM146",17,35,35,0,1,160,-11,1998,"kig",63,48,11,0,9,0,4,2,0.34
"507","TLM153",19,35,35,0,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"508","TLM154",19,33,33,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"509","TLM157",20,40,40,0,1,163,-14,1998,"kig",63,48,11,0,9,0,4,2,0.34
"510","TLM158",20,32,32,0,1,157,-8,1998,"kig",63,48,11,0,9,0,4,2,0.34
"511","TLM159",20,36,36,0,1,163,-14,1998,"kig",63,48,11,0,9,0,4,2,0.34
"512","TLM163",20,32,32,0,1,157,-8,1998,"kig",63,48,11,0,9,0,4,2,0.34
"513","TLM165",22,41,41,0,1,167,-18,1998,"kig",63,48,11,0,9,0,4,2,0.34
"514","TLM167",22,26,26,0,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"515","TLM170",22,37,37,0,1,162,-13,1998,"kig",63,48,11,0,9,0,4,2,0.34
"516","TLM171",22,32,32,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"517","TLM172",22,32,32,0,1,152,-3,1998,"kig",63,48,11,0,9,0,4,2,0.34
"518","TLM174",24,27,27,0,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"519","TLM175",25,33,33,0,1,158,-9,1998,"kig",63,48,11,0,9,0,4,2,0.34
"520","TLM176",26,32,32,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"521","TLM177",27,33,33,0,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"522","TLM178",31,39,39,0,1,164,-15,1998,"kig",63,48,11,0,9,0,4,2,0.34
"523","KLW041",16,16,26,1,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"524","KLW044",17,17,27,1,1,154,-5,1998,"kig",63,48,11,0,9,0,4,2,0.34
"525","TLM021",3,13,19,1,1,149,0,1998,"kig",63,48,11,0,9,0,4,2,0.34
"526","TLM062",10,20,28,1,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"527","TLM078",11,21,24,1,1,148,1,1998,"kig",63,48,11,0,9,0,4,2,0.34
"528","TLM094",13,13,23,1,1,156,-7,1998,"kig",63,48,11,0,9,0,4,2,0.34
"529","TLM095",13,13,23,1,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"530","TLM096",13,29,32,1,1,153,-4,1998,"kig",63,48,11,0,9,0,4,2,0.34
"531","TLM112",14,14,24,1,1,151,-2,1998,"kig",63,48,11,0,9,0,4,2,0.34
"532","TLM164",21,35,38,1,1,161,-12,1998,"kig",63,48,11,0,9,0,4,2,0.34
"533","TLM166",22,34,37,1,1,159,-10,1998,"kig",63,48,11,0,9,0,4,2,0.34
"534","TLM169",22,22,32,1,1,162,-13,1998,"kig",63,48,11,0,9,0,4,2,0.34
"535","CLR002",10,30,30,0,1,158,-7,1999,"kig",57,60,18,0,6,2,7,1,0.45
"536","CLR006",11,22,22,0,1,150,1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"537","CLR007",11,34,34,0,1,159,-8,1999,"kig",57,60,18,0,6,2,7,1,0.45
"538","CLR015",13,35,35,0,1,161,-10,1999,"kig",57,60,18,0,6,2,7,1,0.45
"539","CLR033",14,35,35,0,1,162,-11,1999,"kig",57,60,18,0,6,2,7,1,0.45
"540","CLR034",15,18,18,0,1,144,7,1999,"kig",57,60,18,0,6,2,7,1,0.45
"541","CLR036",15,27,27,0,1,152,-1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"542","CLR048",16,31,31,0,1,158,-7,1999,"kig",57,60,18,0,6,2,7,1,0.45
"543","CLR057",17,37,37,0,1,165,-14,1999,"kig",57,60,18,0,6,2,7,1,0.45
"544","GJH002",1,23,23,0,1,149,2,1999,"kig",57,60,18,0,6,2,7,1,0.45
"545","GJH005",2,25,25,0,1,150,1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"546","GJH009",4,28,28,0,1,152,-1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"547","GJH020",6,32,32,0,1,154,-3,1999,"kig",57,60,18,0,6,2,7,1,0.45
"548","GJH027",8,24,24,0,1,153,-2,1999,"kig",57,60,18,0,6,2,7,1,0.45
"549","GJH028",8,27,27,0,1,153,-2,1999,"kig",57,60,18,0,6,2,7,1,0.45
"550","GJH034",8,22,22,0,1,147,4,1999,"kig",57,60,18,0,6,2,7,1,0.45
"551","GJH035",8,27,27,0,1,153,-2,1999,"kig",57,60,18,0,6,2,7,1,0.45
"552","GJH045",10,22,22,0,1,152,-1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"553","GJH052",11,27,27,0,1,152,-1,1999,"kig",57,60,18,0,6,2,7,1,0.45
"554","GJH056",11,33,33,0,1,159,-8,1999,"kig",57,60,18,0,6,2,7,1,0.45
"555","GJH057",11,30,30,0,1,155,-4,1999,"kig",57,60,18,0,6,2,7,1,0.45
"556","GJH058",11,35,35,0,1,159,-8,1999,"kig",57,60,18,0,6,2,7,1,0.45
